Daily rainfall(in mm) trends for Jammu & kashmir from 01-Jan-2020 to 31-Dec-2023

Dates,NORMAL (mm) ,ACTUAL (mm) 
"29-Mar-2020",2.09,8.91
"30-Mar-2020",3.28,8.91
"31-Mar-2020",2.58,8.91
"01-Apr-2020",2.53,16.11
"02-Apr-2020",3.09,16.11
"03-Apr-2020",4.24,16.11
"04-Apr-2020",3.77,16.11
"05-Apr-2020",2.58,16.11
"06-Apr-2020",2.93,16.11
"07-Apr-2020",4.9,16.11
"08-Apr-2020",3.18,16.11
"09-Apr-2020",2.77,16.11
"10-Apr-2020",2.78,16.11
"11-Apr-2020",2.36,16.11
"12-Apr-2020",2.22,16.11
"13-Apr-2020",3.81,16.11
"14-Apr-2020",2.69,16.11
"15-Apr-2020",2.77,16.11
"16-Apr-2020",4.9,16.11
"17-Apr-2020",4.65,16.11
"18-Apr-2020",4.4,16.11
"19-Apr-2020",2.59,16.11
"20-Apr-2020",1.64,16.11
"21-Apr-2020",2.48,16.11
"22-Apr-2020",1.63,16.11
"23-Apr-2020",2.38,16.11
"24-Apr-2020",2.68,16.11
"25-Apr-2020",2.71,16.11
"26-Apr-2020",3.36,16.11
"27-Apr-2020",3.73,16.11
"28-Apr-2020",3.37,16.11
"29-Apr-2020",4.09,16.11
"30-Apr-2020",2.86,16.11
"01-May-2020",1.8,0
"02-May-2020",2.89,0
"03-May-2020",1.6,0
"04-May-2020",1.51,0
"05-May-2020",2.11,0
"06-May-2020",1.87,0
"07-May-2020",1.64,0
"08-May-2020",2.14,0
"09-May-2020",2.45,0
"13-May-2020",4.09,0
"14-May-2020",3.14,0
"15-May-2020",2.73,0
"16-May-2020",2.08,0
"17-May-2020",2.79,0
"18-May-2020",1.79,0
"19-May-2020",1.57,0
"20-May-2020",1.49,0
"21-May-2020",2.94,0
"22-May-2020",2.21,0
"23-May-2020",3.34,0
"24-May-2020",2.39,0
"25-May-2020",2.16,0
"26-May-2020",2.09,0
"27-May-2020",1.52,0
"28-May-2020",1.01,0
"29-May-2020",1.51,0
"30-May-2020",1.79,0
"31-May-2020",2.28,0
"01-Jun-2020",1.62,5.37
"02-Jun-2020",1.4,5.37
"03-Jun-2020",1.54,5.37
"04-Jun-2020",1.64,5.37
"05-Jun-2020",2.04,5.37
"06-Jun-2020",1.76,5.37
"07-Jun-2020",0.95,5.37
"08-Jun-2020",1.4,5.37
"09-Jun-2020",2.13,5.37
"10-Jun-2020",1.99,5.37
"11-Jun-2020",1.87,5.37
"12-Jun-2020",1.45,5.37
"13-Jun-2020",3.34,5.37
"14-Jun-2020",2.84,5.37
"15-Jun-2020",2.74,5.37
"16-Jun-2020",1.68,5.37
"17-Jun-2020",1.14,5.37
"18-Jun-2020",1.46,5.37
"19-Jun-2020",1.39,5.37
"20-Jun-2020",1.11,5.37
"21-Jun-2020",1.19,5.37
"22-Jun-2020",1.5,5.37
"23-Jun-2020",1.6,5.37
"24-Jun-2020",2.79,5.37
"25-Jun-2020",2.7,0.94
"26-Jun-2020",2.28,0.58
"27-Jun-2020",2.26,3.75
"28-Jun-2020",2.61,0
"29-Jun-2020",2.82,3.84
"30-Jun-2020",3.1,0.08
"01-Jul-2020",3.86,0.07
"02-Jul-2020",4.32,0.18
"03-Jul-2020",3.74,0
"04-Jul-2020",4.78,0.78
"05-Jul-2020",4.92,1.71
"06-Jul-2020",6.48,1.17
"07-Jul-2020",3.87,0.12
"08-Jul-2020",4.11,10.2
"09-Jul-2020",5.59,0.03
"10-Jul-2020",6.36,0.06
"11-Jul-2020",4.1,1.55
"12-Jul-2020",5.19,1.62
"13-Jul-2020",7.16,0.03
"29-Jul-2020",7.98,8.05
"30-Jul-2020",7.52,11.78
"31-Jul-2020",8.06,3.11
"01-Aug-2020",9.45,6.8
"02-Aug-2020",9.66,1.62
"03-Aug-2020",7.89,0.45
"04-Aug-2020",7.07,6.23
"05-Aug-2020",9.04,0
"06-Aug-2020",8.06,14.24
"07-Aug-2020",8.22,0.1
"08-Aug-2020",6.78,3.29
"09-Aug-2020",9.35,3.35
"10-Aug-2020",7.54,2.5
"11-Aug-2020",6.65,2.69
"12-Aug-2020",7.09,2.55
"13-Aug-2020",6.91,3.85
"14-Aug-2020",5.89,5.01
"15-Aug-2020",6.47,6.5
"16-Aug-2020",6.47,4.33
"17-Aug-2020",4.51,5.42
"18-Aug-2020",4.81,11.51
"19-Aug-2020",5.35,4.99
"20-Aug-2020",5.3,6.6
"21-Aug-2020",5.19,15.13
"22-Aug-2020",6.16,6.47
"23-Aug-2020",4.32,0.01
"24-Aug-2020",4.74,4.17
"25-Aug-2020",3.48,11.87
"26-Aug-2020",3.33,9.34
"27-Aug-2020",5.64,55.48
"28-Aug-2020",4.55,44.16
"29-Aug-2020",5.19,2.05
"30-Aug-2020",4.51,0
"31-Aug-2020",4.19,9.97
"01-Sep-2020",4.08,10.85
"02-Sep-2020",4.2,0.16
"03-Sep-2020",4.2,0.12
"04-Sep-2020",4.37,5.12
"05-Sep-2020",2.7,3.94
"06-Sep-2020",2.35,1.44
"07-Sep-2020",3.73,14.48
"08-Sep-2020",4.6,0
"09-Sep-2020",5.97,0
"10-Sep-2020",3.77,0
"11-Sep-2020",3.53,0
"12-Sep-2020",4.44,0.01
"13-Sep-2020",3.29,0
"14-Sep-2020",2.91,0
"15-Sep-2020",2.25,0
"16-Sep-2020",2.42,0
"17-Sep-2020",2.79,0.02
"18-Sep-2020",3.05,0
"19-Sep-2020",3.78,0
"20-Sep-2020",2.89,0
"21-Sep-2020",2.09,0
"22-Sep-2020",3.63,0
"23-Sep-2020",3.08,0
"24-Sep-2020",4.05,0
"25-Sep-2020",5.86,0
"26-Sep-2020",3.13,1.43
"27-Sep-2020",2.48,0.45
"28-Sep-2020",1.21,0.01
"29-Sep-2020",0.81,0
"30-Sep-2020",1.03,0
"01-Oct-2020",1.22,0
"02-Oct-2020",0.85,0
"03-Oct-2020",1.34,0
"04-Oct-2020",1.8,0
"05-Oct-2020",1.76,0
"06-Oct-2020",1.39,0
"07-Oct-2020",1.24,0
"08-Oct-2020",1.05,0
"09-Oct-2020",1.66,0
"10-Oct-2020",1.23,0
"11-Oct-2020",1.6,0
"12-Oct-2020",1.29,0
"13-Oct-2020",1.19,0
"14-Oct-2020",1.61,0
"15-Oct-2020",0.95,0
"16-Oct-2020",0.63,0
"17-Oct-2020",0.78,0
"18-Oct-2020",2.06,0
"19-Oct-2020",1.72,0
"20-Oct-2020",0.53,0
"21-Oct-2020",0.34,0
"22-Oct-2020",0.75,0.01
"23-Oct-2020",0.87,0
"24-Oct-2020",0.33,0
"25-Oct-2020",1.49,0
"26-Oct-2020",1.09,0.14
"27-Oct-2020",0.76,0
"28-Oct-2020",1.59,0
"29-Oct-2020",0.98,0
"30-Oct-2020",0.87,0
"31-Oct-2020",0.49,0
"01-Nov-2020",0.71,0.46
"02-Nov-2020",1.69,0.18
"03-Nov-2020",0.8,0
"04-Nov-2020",1.3,0
"05-Nov-2020",0.51,0
"06-Nov-2020",1.57,0
"07-Nov-2020",1.59,0
"08-Nov-2020",0.48,0
"09-Nov-2020",0.51,0
"10-Nov-2020",0.46,0
"11-Nov-2020",0.27,0
"12-Nov-2020",0.48,0
"13-Nov-2020",0.55,0
"14-Nov-2020",0.47,0
"15-Nov-2020",0.85,18.82
"16-Nov-2020",2.6,24.1
"17-Nov-2020",0.49,1.41
"18-Nov-2020",0.75,0
"19-Nov-2020",0.83,0
"20-Nov-2020",0.84,3.42
"21-Nov-2020",0.89,0
"22-Nov-2020",1.06,0
"23-Nov-2020",1.04,3.47
"24-Nov-2020",0.94,7.97
"25-Nov-2020",1.31,6.44
"26-Nov-2020",0.8,9.7
"27-Nov-2020",2.37,0
"28-Nov-2020",1.85,0
"29-Nov-2020",0.5,0
"30-Nov-2020",0.59,0
"01-Dec-2020",0.58,0
"02-Dec-2020",0.94,0
"03-Dec-2020",1.49,0
"04-Dec-2020",0.91,0
"05-Dec-2020",0.31,3.56
"06-Dec-2020",0.51,1.43
"07-Dec-2020",0.19,0
"08-Dec-2020",0.8,10.73
"09-Dec-2020",1.67,12
"10-Dec-2020",2.51,3.68
"11-Dec-2020",2.14,0.03
"12-Dec-2020",2.05,22.1
"13-Dec-2020",2.34,2.1
"14-Dec-2020",1.69,0
"15-Dec-2020",3.23,0
"16-Dec-2020",3.67,0
"17-Dec-2020",3.68,0
"18-Dec-2020",0.92,0
"19-Dec-2020",1.06,0
"20-Dec-2020",1.2,0
"21-Dec-2020",1.22,0
"22-Dec-2020",1.65,0
"23-Dec-2020",2.88,0
"24-Dec-2020",3.11,0
"25-Dec-2020",2.69,0
"26-Dec-2020",4,0
"27-Dec-2020",4.49,0
"28-Dec-2020",4.46,12.11
"29-Dec-2020",5.67,2.91
"30-Dec-2020",6.2,1.3
"31-Dec-2020",1.64,0
"01-Jan-2021",2.42,0
"02-Jan-2021",2.15,0
"03-Jan-2021",1.83,5
"04-Jan-2021",2.64,12.3
"05-Jan-2021",2.97,19.66
"06-Jan-2021",2.78,52.11
"07-Jan-2021",3.21,1.31
"08-Jan-2021",3.55,0.03
"09-Jan-2021",2.89,0.46
"10-Jan-2021",1.62,0.03
"11-Jan-2021",1.83,0
"12-Jan-2021",1.85,0
"13-Jan-2021",2.67,0
"14-Jan-2021",1.75,0
"15-Jan-2021",1.69,0
"16-Jan-2021",2.31,0
"17-Jan-2021",1.66,0
"18-Jan-2021",2.86,0
"19-Jan-2021",3.19,0
"20-Jan-2021",3.55,0
"21-Jan-2021",2.56,0
"22-Jan-2021",3.66,0
"23-Jan-2021",2.3,5.21
"24-Jan-2021",3.7,11.54
"25-Jan-2021",4.36,0.1
"26-Jan-2021",5.09,0
"27-Jan-2021",4.41,0
"28-Jan-2021",5.5,0
"29-Jan-2021",3.24,0
"30-Jan-2021",3.58,0
"31-Jan-2021",3.3,0
"01-Feb-2021",3.39,1.3
"02-Feb-2021",2.79,0.02
"03-Feb-2021",3.88,3.11
"04-Feb-2021",4.92,4.85
"05-Feb-2021",3.18,1.28
"06-Feb-2021",2.18,0
"07-Feb-2021",3.24,0
"08-Feb-2021",4.26,0
"09-Feb-2021",3.15,0
"10-Feb-2021",1.83,0
"11-Feb-2021",2.71,0
"12-Feb-2021",2.74,0
"13-Feb-2021",5.18,0
"14-Feb-2021",3.35,0
"15-Feb-2021",3.58,0
"16-Feb-2021",2.69,0
"17-Feb-2021",3.73,0.87
"18-Feb-2021",4.71,0
"19-Feb-2021",4.06,0
"20-Feb-2021",7.53,0
"21-Feb-2021",4.63,0
"22-Feb-2021",3.03,0
"23-Feb-2021",1.81,1.86
"24-Feb-2021",3.91,0.72
"25-Feb-2021",7.31,0.47
"26-Feb-2021",4.25,3.71
"27-Feb-2021",4.88,19.18
"28-Feb-2021",5.88,10.22
"01-Mar-2021",4.46,0.01
"02-Mar-2021",3.32,0
"03-Mar-2021",4.48,0
"04-Mar-2021",3.51,0
"05-Mar-2021",4.49,0
"06-Mar-2021",5.5,0
"07-Mar-2021",4.03,1.15
"08-Mar-2021",3.4,6.36
"09-Mar-2021",4.29,8.99
"10-Mar-2021",6.28,0.45
"11-Mar-2021",7.91,3.87
"12-Mar-2021",4.25,25.46
"13-Mar-2021",3.37,9
"14-Mar-2021",2.14,0
"15-Mar-2021",2.83,1.57
"16-Mar-2021",4.12,0
"17-Mar-2021",6.49,0
"18-Mar-2021",9.76,0.4
"19-Mar-2021",6.22,0
"20-Mar-2021",6,0.02
"21-Mar-2021",6.1,0
"22-Mar-2021",9.8,11.91
"23-Mar-2021",7.37,33.26
"24-Mar-2021",4.53,18.39
"25-Mar-2021",4.09,5.23
"26-Mar-2021",5.73,0
"27-Mar-2021",4.1,0
"28-Mar-2021",2.23,0.13
"29-Mar-2021",2.09,6.21
"30-Mar-2021",3.28,3.23
"31-Mar-2021",2.58,0.19
"01-Apr-2021",2.53,0.01
"02-Apr-2021",3.09,0
"03-Apr-2021",4.24,0
"04-Apr-2021",3.77,0
"05-Apr-2021",2.58,2.96
"06-Apr-2021",2.93,5.37
"07-Apr-2021",4.9,20.15
"08-Apr-2021",3.18,0.02
"09-Apr-2021",2.77,0
"10-Apr-2021",2.78,0
"11-Apr-2021",2.36,0.05
"12-Apr-2021",2.22,4.37
"13-Apr-2021",3.81,0
"14-Apr-2021",2.69,0.02
"15-Apr-2021",2.77,1.86
"16-Apr-2021",4.9,8.03
"17-Apr-2021",4.65,14.24
"18-Apr-2021",4.4,11.37
"19-Apr-2021",2.59,4.15
"20-Apr-2021",1.64,0
"21-Apr-2021",2.48,1.51
"22-Apr-2021",1.63,5.5
"23-Apr-2021",2.38,15.57
"24-Apr-2021",2.68,1.07
"25-Apr-2021",2.71,0
"26-Apr-2021",3.36,0
"28-Apr-2021",3.37,0
"29-Apr-2021",4.09,0.01
"30-Apr-2021",2.86,0.17
"01-May-2021",1.8,0.94
"02-May-2021",2.89,0.08
"03-May-2021",1.6,0.02
"04-May-2021",1.51,0.01
"05-May-2021",2.11,8.18
"06-May-2021",1.87,0.59
"07-May-2021",1.64,0.98
"08-May-2021",2.14,9.75
"09-May-2021",2.45,0.04
"11-May-2021",3.72,6.15
"12-May-2021",2.7,1.14
"13-May-2021",4.09,9.98
"14-May-2021",3.14,0.19
"15-May-2021",2.73,3.01
"16-May-2021",2.08,0.56
"17-May-2021",2.79,2.24
"18-May-2021",1.79,0.03
"19-May-2021",1.57,1.37
"20-May-2021",1.49,3.58
"21-May-2021",2.94,10.82
"22-May-2021",2.21,1.3
"23-May-2021",3.34,0.04
"25-May-2021",2.16,0.03
"26-May-2021",2.09,0.12
"27-May-2021",1.52,0
"28-May-2021",1.01,0
"29-May-2021",1.51,0
"30-May-2021",1.79,3.18
"31-May-2021",2.28,0.05
"01-Jun-2021",1.62,6.88
"02-Jun-2021",1.4,4.51
"03-Jun-2021",1.54,0.65
"04-Jun-2021",1.64,5.17
"05-Jun-2021",2.04,0.06
"06-Jun-2021",1.76,0.33
"07-Jun-2021",0.95,0.21
"08-Jun-2021",1.4,0
"09-Jun-2021",2.13,0
"10-Jun-2021",1.99,0.01
"11-Jun-2021",1.87,4.09
"13-Jun-2021",3.34,11.88
"14-Jun-2021",2.84,0.19
"15-Jun-2021",2.74,2.16
"16-Jun-2021",1.68,0.96
"17-Jun-2021",1.14,4.48
"18-Jun-2021",1.46,0.65
"19-Jun-2021",1.39,0.04
"20-Jun-2021",1.11,1.73
"22-Jun-2021",1.5,0.8
"26-Jun-2021",2.28,2.09
"27-Jun-2021",2.26,0.04
"28-Jun-2021",2.61,0
"30-Jun-2021",3.1,0
"01-Jul-2021",3.86,0.39
"02-Jul-2021",4.32,4.57
"03-Jul-2021",3.74,10
"04-Jul-2021",4.78,1.14
"05-Jul-2021",4.92,6.4
"06-Jul-2021",6.48,0
"07-Jul-2021",3.87,0
"08-Jul-2021",4.11,3.43
"09-Jul-2021",5.59,3.59
"10-Jul-2021",6.36,0.11
"11-Jul-2021",4.1,4.53
"12-Jul-2021",5.19,19.37
"13-Jul-2021",7.16,7.81
"16-Jul-2021",7.23,0.35
"17-Jul-2021",6.37,6.01
"18-Jul-2021",6,7.23
"19-Jul-2021",6.19,11.92
"20-Jul-2021",7.59,23.78
"21-Jul-2021",8.22,15.7
"22-Jul-2021",8.74,4.73
"23-Jul-2021",7.8,1.03
"24-Jul-2021",9.83,0.45
"25-Jul-2021",8.18,17.54
"26-Jul-2021",8.18,11.01
"27-Jul-2021",8.75,8.52
"28-Jul-2021",7.62,8.77
"29-Jul-2021",7.98,43.16
"30-Jul-2021",7.52,10.49
"31-Jul-2021",8.06,3.23
"01-Aug-2021",9.45,13.07
"02-Aug-2021",9.66,2.31
"03-Aug-2021",7.89,7.97
"04-Aug-2021",7.07,1.41
"05-Aug-2021",9.04,5.44
"06-Aug-2021",8.06,5.9
"07-Aug-2021",8.22,0.04
"08-Aug-2021",6.78,2.25
"09-Aug-2021",9.35,1.94
"10-Aug-2021",7.54,0.49
"11-Aug-2021",6.65,0.16
"12-Aug-2021",7.09,3.09
"13-Aug-2021",6.91,0.5
"14-Aug-2021",5.89,2.35
"15-Aug-2021",6.47,0.26
"16-Aug-2021",6.47,9.4
"17-Aug-2021",4.51,0
"18-Aug-2021",4.81,0
"19-Aug-2021",5.35,0
"20-Aug-2021",5.3,0.09
"21-Aug-2021",5.19,1.51
"22-Aug-2021",6.16,5.29
"23-Aug-2021",4.32,0.55
"24-Aug-2021",4.74,0
"25-Aug-2021",3.48,1.75
"26-Aug-2021",3.33,2.29
"27-Aug-2021",5.64,0.85
"28-Aug-2021",4.55,7.87
"29-Aug-2021",5.19,0.2
"30-Aug-2021",4.51,0.84
"31-Aug-2021",4.19,1.41
"01-Sep-2021",4.08,0.53
"02-Sep-2021",4.2,1.68
"03-Sep-2021",4.2,0.8
"04-Sep-2021",4.37,0.89
"05-Sep-2021",2.7,0.11
"06-Sep-2021",2.35,4.07
"07-Sep-2021",3.73,3.2
"08-Sep-2021",4.6,11
"09-Sep-2021",5.97,12.88
"10-Sep-2021",3.77,1.21
"11-Sep-2021",3.53,2.1
"12-Sep-2021",4.44,16.6
"13-Sep-2021",3.29,0.27
"14-Sep-2021",2.91,0
"15-Sep-2021",2.25,0.02
"16-Sep-2021",2.42,0.55
"17-Sep-2021",2.79,7.41
"18-Sep-2021",3.05,0.03
"19-Sep-2021",3.78,0.01
"20-Sep-2021",2.89,1.98
"21-Sep-2021",2.09,1.87
"22-Sep-2021",3.63,2.73
"23-Sep-2021",3.08,1.22
"24-Sep-2021",4.05,3
"25-Sep-2021",5.86,0.01
"26-Sep-2021",3.13,0.16
"27-Sep-2021",2.48,5.51
"28-Sep-2021",1.21,0
"29-Sep-2021",0.81,0.21
"30-Sep-2021",1.03,1.29
"01-Oct-2021",1.22,3.28
"02-Oct-2021",0.85,4.03
"03-Oct-2021",1.34,3.5
"04-Oct-2021",1.8,0.4
"05-Oct-2021",1.76,0.23
"06-Oct-2021",1.39,0
"07-Oct-2021",1.24,0
"08-Oct-2021",1.05,0
"09-Oct-2021",1.66,0
"10-Oct-2021",1.23,0
"11-Oct-2021",1.6,15.44
"12-Oct-2021",1.29,1.03
"13-Oct-2021",1.19,0.04
"14-Oct-2021",1.61,0
"15-Oct-2021",0.95,0
"16-Oct-2021",0.63,0
"17-Oct-2021",0.78,1.58
"18-Oct-2021",2.06,18.13
"19-Oct-2021",1.72,1.98
"20-Oct-2021",0.53,0
"21-Oct-2021",0.34,0
"22-Oct-2021",0.75,0
"23-Oct-2021",0.87,21.67
"24-Oct-2021",0.33,27.37
"25-Oct-2021",1.49,2.47
"26-Oct-2021",1.09,0.35
"27-Oct-2021",0.76,0.07
"28-Oct-2021",1.59,0
"29-Oct-2021",0.98,0.01
"30-Oct-2021",0.87,0
"31-Oct-2021",0.49,0
"01-Nov-2021",0.71,0
"02-Nov-2021",1.69,0
"03-Nov-2021",0.8,0.56
"04-Nov-2021",1.3,0
"05-Nov-2021",0.51,0.03
"06-Nov-2021",1.57,2.66
"07-Nov-2021",1.59,0
"08-Nov-2021",0.48,0
"09-Nov-2021",0.51,0
"10-Nov-2021",0.46,0
"11-Nov-2021",0.27,0
"12-Nov-2021",0.48,0
"13-Nov-2021",0.55,0
"14-Nov-2021",0.47,0
"15-Nov-2021",0.85,0
"16-Nov-2021",2.6,0
"17-Nov-2021",0.49,0
"18-Nov-2021",0.75,0
"19-Nov-2021",0.83,0
"20-Nov-2021",0.84,0
"21-Nov-2021",0.89,0
"22-Nov-2021",1.06,0
"23-Nov-2021",1.04,0
"24-Nov-2021",0.94,0
"25-Nov-2021",1.31,0
"26-Nov-2021",0.8,0
"27-Nov-2021",2.37,0
"28-Nov-2021",1.85,0
"29-Nov-2021",0.5,0
"30-Nov-2021",0.59,0
"01-Dec-2021",0.58,0
"02-Dec-2021",0.94,0
"03-Dec-2021",1.49,0
"04-Dec-2021",0.91,0.01
"05-Dec-2021",0.31,0.16
"06-Dec-2021",0.51,9.39
"07-Dec-2021",0.19,0.07
"08-Dec-2021",0.8,0
"09-Dec-2021",1.67,0
"10-Dec-2021",2.51,0
"11-Dec-2021",2.14,0
"12-Dec-2021",2.05,0
"13-Dec-2021",2.34,0
"14-Dec-2021",1.69,0
"15-Dec-2021",3.23,0
"16-Dec-2021",3.67,0
"17-Dec-2021",3.68,0.06
"18-Dec-2021",0.92,0
"19-Dec-2021",1.06,0
"20-Dec-2021",1.2,0
"21-Dec-2021",1.22,0
"22-Dec-2021",1.65,0
"23-Dec-2021",2.88,0.44
"24-Dec-2021",3.11,0.57
"25-Dec-2021",2.69,0.84
"26-Dec-2021",4,0
"27-Dec-2021",4.49,3.35
"28-Dec-2021",4.46,1.4
"29-Dec-2021",5.67,0.01
"30-Dec-2021",6.2,0
"31-Dec-2021",1.64,0
"01-Jan-2022",2.42,0
"02-Jan-2022",2.15,0.82
"03-Jan-2022",1.83,0.03
"04-Jan-2022",2.64,5.34
"05-Jan-2022",2.97,21.72
"06-Jan-2022",2.78,37.63
"07-Jan-2022",3.21,6.44
"08-Jan-2022",3.55,50.87
"09-Jan-2022",2.89,17.92
"10-Jan-2022",1.62,2.94
"11-Jan-2022",1.83,2.93
"12-Jan-2022",1.85,0
"13-Jan-2022",2.67,0
"14-Jan-2022",1.75,0
"15-Jan-2022",1.69,0
"16-Jan-2022",2.31,0
"17-Jan-2022",1.66,0
"18-Jan-2022",2.86,2.95
"19-Jan-2022",3.19,0.26
"20-Jan-2022",3.55,2.78
"21-Jan-2022",2.56,0.01
"22-Jan-2022",3.66,5.6
"23-Jan-2022",2.3,18.69
"24-Jan-2022",3.7,4.68
"25-Jan-2022",4.36,0.62
"26-Jan-2022",5.09,3.18
"27-Jan-2022",4.41,0.18
"28-Jan-2022",5.5,0
"29-Jan-2022",3.24,0
"30-Jan-2022",3.58,0
"31-Jan-2022",3.3,0
"01-Feb-2022",3.39,0.53
"02-Feb-2022",2.79,0
"03-Feb-2022",3.88,7.18
"04-Feb-2022",4.92,5.72
"05-Feb-2022",3.18,0.14
"06-Feb-2022",2.18,0.35
"07-Feb-2022",3.24,3.72
"08-Feb-2022",4.26,0.43
"09-Feb-2022",3.15,0.61
"10-Feb-2022",1.83,0.08
"11-Feb-2022",2.71,0
"12-Feb-2022",2.74,0
"13-Feb-2022",5.18,0
"14-Feb-2022",3.35,0
"16-Feb-2022",2.69,0.08
"17-Feb-2022",3.73,0
"18-Feb-2022",4.71,0.11
"19-Feb-2022",4.06,0.07
"20-Feb-2022",7.53,0
"21-Feb-2022",4.63,0
"22-Feb-2022",3.03,0.25
"23-Feb-2022",1.81,29.85
"24-Feb-2022",3.91,10.05
"25-Feb-2022",7.31,1.77
"26-Feb-2022",4.25,11.19
"27-Feb-2022",4.88,1.52
"28-Feb-2022",5.88,0
"01-Mar-2022",4.46,0.72
"02-Mar-2022",3.32,2.43
"03-Mar-2022",4.48,0.75
"04-Mar-2022",3.51,5.49
"05-Mar-2022",4.49,0
"06-Mar-2022",5.5,0
"07-Mar-2022",4.03,4.09
"08-Mar-2022",3.4,7.48
"09-Mar-2022",4.29,0
"10-Mar-2022",6.28,0
"11-Mar-2022",7.91,0
"12-Mar-2022",4.25,0
"13-Mar-2022",3.37,0
"14-Mar-2022",2.14,0
"15-Mar-2022",2.83,0.34
"16-Mar-2022",4.12,0
"17-Mar-2022",6.49,0
"18-Mar-2022",9.76,0
"19-Mar-2022",6.22,4.24
"20-Mar-2022",6,0.44
"22-Mar-2022",9.8,0
"23-Mar-2022",7.37,0
"24-Mar-2022",4.53,1.01
"25-Mar-2022",4.09,0.02
"26-Mar-2022",5.73,0
"27-Mar-2022",4.1,0
"28-Mar-2022",2.23,0
"29-Mar-2022",2.09,0
"30-Mar-2022",3.28,0
"31-Mar-2022",2.58,0
"01-Apr-2022",2.53,0
"02-Apr-2022",3.09,0
"04-Apr-2022",3.77,0
"05-Apr-2022",2.58,0
"06-Apr-2022",2.93,0
"08-Apr-2022",3.18,0
"09-Apr-2022",2.77,0.03
"10-Apr-2022",2.78,0.03
"11-Apr-2022",2.36,0
"12-Apr-2022",2.22,0
"13-Apr-2022",3.81,3.02
"14-Apr-2022",2.69,0.33
"15-Apr-2022",2.77,0.43
"16-Apr-2022",4.9,0.01
"17-Apr-2022",4.65,0.01
"18-Apr-2022",4.4,0
"19-Apr-2022",2.59,0
"20-Apr-2022",1.64,1.9
"21-Apr-2022",2.48,7.28
"22-Apr-2022",1.63,5.98
"23-Apr-2022",2.38,2.31
"24-Apr-2022",2.68,0.69
"25-Apr-2022",2.71,0.66
"26-Apr-2022",3.36,2.08
